STDR_YYQU_CD,SUD_CD,TOT_WRC_POPLTN_CO,ML_WRC_POPLTN_CO,FML_WRC_POPLTN_CO,AGRDE_10_WRC_POPLTN_CO,AGRDE_20_WRC_POPLTN_CO,AGRDE_30_WRC_POPLTN_CO,AGRDE_40_WRC_POPLTN_CO,AGRDE_50_WRC_POPLTN_CO,AGRDE_60_ABOVE_WRC_POPLTN_CO,MAG_10_WRC_POPLTN_CO,MAG_20_WRC_POPLTN_CO,MAG_30_WRC_POPLTN_CO,MAG_40_WRC_POPLTN_CO,MAG_50_WRC_POPLTN_CO,MAG_60_ABOVE_WRC_POPLTN_CO,FAG_10_WRC_POPLTN_CO,FAG_20_WRC_POPLTN_CO,FAG_30_WRC_POPLTN_CO,FAG_40_WRC_POPLTN_CO,FAG_50_WRC_POPLTN_CO,FAG_60_ABOVE_WRC_POPLTN_CO,RELM_AR
20191,1123000427,10,3,7,0,1,1,4,3,1,0,1,1,1,0,0,0,0,0,3,3,1,4144.48299325
20191,1123000428,48,7,41,0,3,2,4,16,23,0,2,1,1,2,1,0,1,1,3,14,22,2514.57657256
20191,1123000429,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,486.279331251
20191,1123000432,138,83,55,1,37,36,39,18,7,0,17,20,28,14,4,1,20,16,11,4,3,8280.65284575
20191,1123000433,34,29,5,0,3,7,14,7,3,0,3,7,11,5,3,0,0,0,3,2,0,2436.63949994
20191,1123000434,28,19,9,0,1,3,7,14,3,0,1,3,4,9,2,0,0,0,3,5,1,2050.92057543
20191,1123000436,249,206,43,0,31,98,68,38,14,0,23,87,54,31,11,0,8,11,14,7,3,16972.1355696
20191,1123000437,194,161,33,2,30,28,33,85,16,2,23,26,26,75,9,0,7,2,7,10,7,7210.75269373
20191,1123000438,65,44,21,0,10,12,25,12,6,0,4,9,18,8,5,0,6,3,7,4,1,4989.62584016
20191,1123000439,4,4,0,0,2,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,2152.19965666
20191,1123000440,11,10,1,0,1,0,5,4,1,0,1,0,5,3,1,0,0,0,0,1,0,1731.8187245
20191,1123000442,67,32,35,0,33,28,4,2,0,0,11,19,1,1,0,0,22,9,3,1,0,2050.88876278
20191,1123000447,30,18,12,0,4,4,9,10,3,0,3,4,3,5,3,0,1,0,6,5,0,2908.54500871
20191,1123000448,11,6,5,0,1,1,3,4,2,0,1,0,1,3,1,0,0,1,2,1,1,853.51796658
20191,1123000450,12,6,6,0,0,2,2,3,5,0,0,1,0,1,4,0,0,1,2,2,1,1195.79720661
20191,1123000453,10,5,5,0,1,3,0,2,4,0,1,0,0,1,3,0,0,3,0,1,1,1869.25351151
20191,1123000454,28,22,6,0,6,6,6,8,2,0,4,6,4,6,2,0,2,0,2,2,0,2146.1138515
20191,1123000457,230,125,105,1,37,43,39,52,58,0,12,26,16,29,42,1,25,17,23,23,16,11178.8074975
20191,1123000458,8,5,3,0,0,0,4,3,1,0,0,0,3,2,0,0,0,0,1,1,1,3221.82682212
20191,1123000459,5,4,1,0,0,0,3,0,2,0,0,0,2,0,2,0,0,0,1,0,0,799.119568551
20191,1123000460,488,131,357,0,116,161,73,80,58,0,31,45,32,15,8,0,85,116,41,65,50,9542.1815697
20191,1123000461,54,40,14,2,8,10,14,10,10,0,3,8,12,10,7,2,5,2,2,0,3,5926.29449319
20191,1123000462,16,12,4,0,2,2,4,5,3,0,1,1,3,5,2,0,1,1,1,0,1,2433.26987734
20191,1123000464,21,14,7,0,0,4,10,3,4,0,0,3,7,2,2,0,0,1,3,1,2,4303.51701822
20191,1123000465,45,26,19,0,8,12,10,10,5,0,6,6,4,7,3,0,2,6,6,3,2,1400.30853031
20191,1123000467,19,16,3,0,0,5,2,5,7,0,0,3,1,5,7,0,0,2,1,0,0,1320.06597028
20191,1123000468,90,62,28,0,6,21,26,23,14,0,4,14,17,15,12,0,2,7,9,8,2,7189.43543783
20191,1123000469,29,24,5,0,1,3,13,10,2,0,1,2,11,8,2,0,0,1,2,2,0,4414.45263074
20191,1123000470,1368,783,585,39,173,99,135,291,631,37,136,74,84,139,313,2,37,25,51,152,318,3949.34350749
20191,1123000471,3,2,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,894.315564304
20191,1123000472,23,15,8,0,0,3,9,7,4,0,0,2,6,4,3,0,0,1,3,3,1,2634.71533759
20191,1123000473,75,48,27,0,5,11,18,16,25,0,4,8,8,7,21,0,1,3,10,9,4,3108.66796867
20191,1123000474,133,46,87,0,45,17,22,28,21,0,19,11,7,5,4,0,26,6,15,23,17,4981.89738597
20191,1123000475,85,55,30,0,7,18,15,28,17,0,4,12,8,17,14,0,3,6,7,11,3,3133.02543881
20191,1123000480,3,3,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1601.86981027
20191,1123000486,62,40,22,0,9,21,19,8,5,0,6,15,10,5,4,0,3,6,9,3,1,3329.54903351
20191,1123000487,13,10,3,0,1,3,6,1,2,0,1,1,5,1,2,0,0,2,1,0,0,2778.91643329
20191,1123000488,102,61,41,0,13,35,22,16,16,0,1,17,17,12,14,0,12,18,5,4,2,4935.64771254
20191,1123000489,69,29,40,0,22,36,8,2,1,0,8,20,0,1,0,0,14,16,8,1,1,10553.4898352
20191,1123000490,134,86,48,0,21,25,31,31,26,0,4,10,28,25,19,0,17,15,3,6,7,2577.10429151
20191,1123000492,61,43,18,0,11,10,15,8,17,0,5,7,12,7,12,0,6,3,3,1,5,9511.98057188
20191,1123000495,6,1,5,0,4,0,1,1,0,0,1,0,0,0,0,0,3,0,1,1,0,2754.64890231
20191,1123000497,4,4,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,6147.4355508
20191,1123000498,62,39,23,0,2,10,16,21,13,0,2,6,7,15,9,0,0,4,9,6,4,6570.05535661
20191,1123000500,56,25,31,0,9,8,14,6,19,0,0,1,3,3,18,0,9,7,11,3,1,4907.56925021
20191,1123000501,76,49,27,0,5,14,29,20,8,0,3,9,19,12,6,0,2,5,10,8,2,4448.66788869
20191,1123000503,18,9,9,0,5,2,4,7,0,0,1,1,3,4,0,0,4,1,1,3,0,3128.38591877
20191,1123000505,17,13,4,0,0,3,3,7,4,0,0,2,1,6,4,0,0,1,2,1,0,13294.2598484
20191,1123000507,25,16,9,0,5,4,3,6,7,0,2,2,1,4,7,0,3,2,2,2,0,952.686306164
20191,1123000509,441,72,369,0,20,187,188,38,8,0,2,30,30,4,6,0,18,157,158,34,2,11470.3183516
20191,1123000511,10,8,2,0,3,2,2,2,1,0,3,2,1,1,1,0,0,0,1,1,0,4305.98197243
20191,1123000512,22,10,12,0,3,7,4,8,0,0,1,4,2,3,0,0,2,3,2,5,0,3553.68808835
20191,1123000514,25,13,12,0,3,5,4,7,6,0,0,4,1,4,4,0,3,1,3,3,2,2193.60602531
20191,1123000515,15,11,4,0,4,3,6,2,0,0,3,1,5,2,0,0,1,2,1,0,0,1875.14881361
20191,1123000516,45,29,16,0,4,13,16,12,0,0,2,10,9,8,0,0,2,3,7,4,0,1917.43399775
20191,1123000517,55,25,30,0,26,14,5,8,2,0,10,7,2,5,1,0,16,7,3,3,1,2068.40407842
20191,1123000518,2495,1876,619,14,556,1000,695,226,4,0,295,726,634,217,4,14,261,274,61,9,0,3697.23560324
20191,1123000519,50,37,13,0,5,12,8,14,11,0,4,9,3,10,11,0,1,3,5,4,0,1913.52529964
20191,1123000520,112,30,82,0,0,4,5,11,92,0,0,3,2,4,21,0,0,1,3,7,71,6492.02410893
20191,1123000521,10,9,1,0,0,2,4,1,3,0,0,1,4,1,3,0,0,1,0,0,0,2853.66387992
20191,1123000524,34,15,19,0,7,7,9,9,2,0,2,5,3,5,0,0,5,2,6,4,2,3560.15397671
20191,1123000525,53,31,22,0,7,21,9,6,10,0,4,11,5,4,7,0,3,10,4,2,3,3848.48964201
20191,1123000526,248,119,129,0,39,63,70,54,22,0,7,33,48,16,15,0,32,30,22,38,7,5716.78029794
20191,1123000527,28,13,15,0,6,8,3,5,6,0,4,3,1,2,3,0,2,5,2,3,3,2035.00329444
20191,1123000528,4,1,3,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,2,1,1943.83552247
20191,1123000529,11,7,4,0,2,5,0,3,1,0,1,2,0,3,1,0,1,3,0,0,0,2224.52256163
20191,1123000530,26,21,5,0,2,3,10,10,1,0,1,3,8,8,1,0,1,0,2,2,0,2197.52072203
20191,1123000531,20,16,4,0,6,0,7,4,3,0,6,0,4,3,3,0,0,0,3,1,0,1922.42265679
20191,1123000532,23,17,6,0,1,3,8,10,1,0,1,3,6,6,1,0,0,0,2,4,0,2005.12669396
20191,1123000533,34,14,20,0,2,6,12,13,1,0,0,3,6,5,0,0,2,3,6,8,1,6303.82036938
20191,1123000534,15,9,6,0,3,4,4,4,0,0,3,0,3,3,0,0,0,4,1,1,0,969.415456872
20191,1123000535,32,22,10,0,3,4,15,8,2,0,3,2,9,6,2,0,0,2,6,2,0,3600.84699736
20191,1123000539,59,32,27,0,14,16,9,15,5,0,5,8,6,9,4,0,9,8,3,6,1,1962.13418735
20191,1123000541,6,3,3,0,0,1,1,4,0,0,0,0,0,3,0,0,0,1,1,1,0,3446.23332823
20191,1123000542,18,11,7,0,0,1,1,5,11,0,0,1,1,2,7,0,0,0,0,3,4,21216.7836092
20191,1123000543,182,75,107,0,38,28,36,47,33,0,18,16,14,14,13,0,20,12,22,33,20,11651.5127601
20191,1123000544,137,32,105,0,31,38,11,14,43,0,0,6,4,3,19,0,31,32,7,11,24,1591.94412169
20191,1123000547,18,4,14,0,5,6,1,6,0,0,0,3,0,1,0,0,5,3,1,5,0,2448.82469674
20191,1123000548,33,16,17,0,1,9,11,9,3,0,1,5,4,5,1,0,0,4,7,4,2,2482.52158477
20191,1123000549,12,11,1,0,1,2,3,5,1,0,1,2,3,4,1,0,0,0,0,1,0,1777.54923764
20191,1123000550,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2689.27057545
20191,1123000551,4924,2030,2894,3,357,1222,1907,1292,143,2,178,746,710,369,25,1,179,476,1197,923,118,10360.0348741
20191,1123000552,3,2,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,2822.15133736
20191,1123000553,9,3,6,0,1,1,3,2,2,0,0,0,1,1,1,0,1,1,2,1,1,2315.44433707
20191,1123000554,7,1,6,0,0,0,1,3,3,0,0,0,0,0,1,0,0,0,1,3,2,797.064897408
20191,1123000555,143,81,62,0,22,40,37,31,13,0,15,23,21,14,8,0,7,17,16,17,5,3369.23975255
20191,1123000556,109,66,43,0,11,30,23,29,16,0,6,20,12,17,11,0,5,10,11,12,5,9303.72420376
20191,1123000557,44,29,15,0,4,10,14,15,1,0,2,7,12,7,1,0,2,3,2,8,0,2772.82436557
20191,1123000558,19,15,4,0,2,5,7,2,3,0,0,5,5,2,3,0,2,0,2,0,0,2539.3125673
20191,1123000560,22,15,7,0,0,5,5,3,9,0,0,3,3,1,8,0,0,2,2,2,1,2934.61586342
20191,1123000561,8,3,5,0,0,1,3,2,2,0,0,0,1,1,1,0,0,1,2,1,1,1737.6047196
20191,1123000562,21,11,10,0,0,2,8,5,6,0,0,1,4,3,3,0,0,1,4,2,3,1811.24298432
20191,1123000563,8,6,2,0,0,3,2,2,1,0,0,3,1,1,1,0,0,0,1,1,0,2957.4947786
20191,1123000564,26,21,5,0,1,4,8,12,1,0,0,4,6,10,1,0,1,0,2,2,0,2121.6648195
20191,1123000565,102,63,39,0,11,25,34,27,5,0,3,15,24,16,5,0,8,10,10,11,0,4675.14201419
20191,1123000566,77,41,36,0,14,21,19,8,15,0,6,11,9,6,9,0,8,10,10,2,6,2470.47226513
20191,1123000567,23,19,4,0,1,4,4,8,6,0,1,4,2,7,5,0,0,0,2,1,1,2431.47574291
20191,1123000568,44,19,25,0,6,11,15,7,5,0,2,4,7,3,3,0,4,7,8,4,2,2209.02915775
20191,1123000569,39,22,17,0,6,10,9,11,3,0,3,4,6,8,1,0,3,6,3,3,2,4287.90569515
20191,1123000570,25,13,12,0,2,10,5,6,2,0,1,7,1,3,1,0,1,3,4,3,1,2939.5225765
20191,1123000571,18,11,7,0,2,3,7,2,4,0,1,2,4,1,3,0,1,1,3,1,1,1716.47034127
20191,1123000576,3,2,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,3058.24911753
20191,1123000577,21,18,3,0,0,3,12,5,1,0,0,3,11,3,1,0,0,0,1,2,0,1907.65500781
20191,1123000581,1021,326,695,0,217,241,326,171,66,0,27,75,103,64,57,0,190,166,223,107,9,10109.4401727
20191,1123000582,4,3,1,0,0,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1138.96438792
20191,1123000583,85,46,39,0,16,15,23,13,18,0,5,8,14,9,10,0,11,7,9,4,8,6558.03722184
20191,1123000585,26,17,9,0,1,7,9,4,5,0,1,6,5,3,2,0,0,1,4,1,3,3607.9552115
20191,1123000587,3,2,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1691.30119912
20191,1123000588,2260,1164,1096,2,222,525,580,710,221,2,87,211,245,468,151,0,135,314,335,242,70,13586.4982094
20191,1123000589,330,137,193,0,55,85,61,64,65,0,10,28,26,28,45,0,45,57,35,36,20,9406.4401534
20191,1123000590,73,32,41,0,19,13,24,15,2,0,8,7,11,6,0,0,11,6,13,9,2,12965.2219511
20191,1123000591,3,2,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2605.50341065
20191,1123000592,49,32,17,0,7,18,13,8,3,0,2,11,12,6,1,0,5,7,1,2,2,2045.69248671
20191,1123000593,20,10,10,0,2,0,7,9,2,0,0,0,2,7,1,0,2,0,5,2,1,2224.96319264
20191,1123000594,35,28,7,0,9,11,4,4,7,0,5,11,3,4,5,0,4,0,1,0,2,1405.42039128
20191,1123000595,40,21,19,0,7,13,10,7,3,0,4,5,6,3,3,0,3,8,4,4,0,1885.58957413
20191,1123000596,49,26,23,0,6,13,11,13,6,0,4,6,6,7,3,0,2,7,5,6,3,2079.86290593
20191,1123000598,14,9,5,0,1,1,6,5,1,0,1,1,2,4,1,0,0,0,4,1,0,1951.17131422
20191,1123000599,14,10,4,0,1,2,2,3,6,0,0,1,2,3,4,0,1,1,0,0,2,1823.27345438
20191,1123000600,26,16,10,0,1,5,9,6,5,0,1,3,5,4,3,0,0,2,4,2,2,2162.62447898
20191,1123000602,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2931.45358807
20191,1123000603,19,9,10,0,4,4,7,4,0,0,1,1,4,3,0,0,3,3,3,1,0,2358.07625861
20191,1123000604,5,3,2,0,1,2,0,1,1,0,0,2,0,0,1,0,1,0,0,1,0,2093.01953685
20191,1123000605,245,109,136,0,10,31,37,70,97,0,5,14,19,28,43,0,5,17,18,42,54,4346.21841473
20191,1123000606,9,8,1,0,1,1,2,5,0,0,1,1,2,4,0,0,0,0,0,1,0,3125.15005907
20191,1123000607,33,3,30,0,2,2,7,8,14,0,0,0,1,0,2,0,2,2,6,8,12,3249.3479218
20191,1123000608,67,15,52,0,4,5,8,12,38,0,2,1,4,3,5,0,2,4,4,9,33,2625.83904468
20191,1123000613,9,4,5,0,1,1,5,1,1,0,1,0,2,1,0,0,0,1,3,0,1,1818.15010802
20191,1123000614,7,5,2,0,0,0,3,1,3,0,0,0,2,0,3,0,0,0,1,1,0,3246.01714871
20191,1123000615,19,13,6,0,4,3,4,8,0,0,2,3,2,6,0,0,2,0,2,2,0,1543.17841073
20191,1123000616,364,80,284,0,64,123,72,70,35,0,5,20,18,26,11,0,59,103,54,44,24,7002.64869002
20191,1123000618,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1363.53367951
20191,1123000620,3,2,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1364.90967533
20191,1123000621,15,7,8,0,1,3,7,3,1,0,0,1,3,2,1,0,1,2,4,1,0,1668.83691379
20191,1123000622,1015,463,552,2,67,93,115,277,461,2,37,55,66,95,208,0,30,38,49,182,253,8139.28415819
20191,1123000623,5,4,1,0,0,0,1,2,2,0,0,0,1,1,2,0,0,0,0,1,0,3248.84264715
20191,1123000624,87,51,36,1,16,22,19,15,14,0,4,14,11,11,11,1,12,8,8,4,3,4937.56851411
20191,1123000625,2,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1970.97531191
20191,1123000626,40,30,10,0,3,11,8,8,10,0,3,6,7,6,8,0,0,5,1,2,2,3635.86047217
20191,1123000627,18,3,15,0,2,1,10,4,1,0,0,0,1,1,1,0,2,1,9,3,0,8179.49828885
20191,1123000628,22,14,8,0,3,5,8,6,0,0,3,3,3,5,0,0,0,2,5,1,0,3183.56836114
20191,1123000630,6,3,3,0,1,0,2,2,1,0,0,0,1,1,1,0,1,0,1,1,0,4726.51273309
20191,1123000632,16,7,9,0,1,0,1,9,5,0,0,0,0,4,3,0,1,0,1,5,2,3291.44978894
20191,1123000634,26,19,7,0,6,3,8,6,3,0,3,3,5,5,3,0,3,0,3,1,0,2162.78508597
20191,1123000635,48,36,12,0,2,8,23,11,4,0,1,6,15,10,4,0,1,2,8,1,0,2254.37723106
20191,1123000636,16,10,6,0,1,0,5,7,3,0,0,0,3,5,2,0,1,0,2,2,1,2583.12862341
20191,1123000638,38,21,17,0,7,10,9,5,7,0,2,3,6,3,7,0,5,7,3,2,0,4376.3797947
20191,1123000639,125,69,56,0,20,27,37,28,13,0,10,19,19,14,7,0,10,8,18,14,6,5975.26547421
20191,1123000642,380,139,241,0,35,53,68,99,125,0,6,14,26,26,67,0,29,39,42,73,58,9087.70959967
20191,1123000643,11,6,5,0,1,2,4,3,1,0,1,2,1,2,0,0,0,0,3,1,1,2740.57515841
20191,1123000644,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1701.99413412
20191,1123000645,7,5,2,0,0,4,2,1,0,0,0,2,2,1,0,0,0,2,0,0,0,1601.23263639
20191,1123000646,8,5,3,0,0,1,5,0,2,0,0,1,3,0,1,0,0,0,2,0,1,1378.44414946
20191,1123000647,8,4,4,0,0,0,2,1,5,0,0,0,2,0,2,0,0,0,0,1,3,3823.8667826
20191,1123000653,234,133,101,1,15,33,82,55,48,0,6,14,41,34,38,1,9,19,41,21,10,8637.43186113
20191,1123000654,94,51,43,0,10,30,24,18,12,0,4,16,14,9,8,0,6,14,10,9,4,6619.07270546
20191,1123000656,16,10,6,0,2,1,3,4,6,0,1,1,2,1,5,0,1,0,1,3,1,2449.27811575
20191,1123000657,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1230.53015294
20191,1123000659,15,11,4,0,0,3,5,4,3,0,0,2,2,4,3,0,0,1,3,0,0,6366.2523986
20191,1123000660,334,220,114,1,81,90,96,52,14,1,34,72,67,38,8,0,47,18,29,14,6,2911.98424896
20191,1123000661,15,8,7,0,3,2,4,4,2,0,1,1,3,3,0,0,2,1,1,1,2,2518.69245769
20191,1123000662,38,18,20,0,7,11,9,3,8,0,1,6,5,1,5,0,6,5,4,2,3,5277.1018916
20191,1123000663,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1736.46539144
20191,1123000664,53,25,28,0,0,13,18,15,7,0,0,6,8,7,4,0,0,7,10,8,3,5699.66764004
20191,1123000665,5,3,2,0,0,5,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2503.09760121
20191,1123000666,60,38,22,0,3,11,14,24,8,0,3,6,8,17,4,0,0,5,6,7,4,5564.95403295
20191,1123000667,82,36,46,0,14,26,16,20,6,0,4,13,8,7,4,0,10,13,8,13,2,4317.78726912
20191,1123000670,68,52,16,0,2,20,16,19,11,0,0,15,11,17,9,0,2,5,5,2,2,4668.64406334
20191,1123000671,13,11,2,0,1,1,6,4,1,0,1,1,5,3,1,0,0,0,1,1,0,1747.18607916
20191,1123000672,18,11,7,0,0,1,2,5,10,0,0,0,1,3,7,0,0,1,1,2,3,2895.57394366
20191,1123000674,62,13,49,0,13,10,22,12,5,0,5,0,3,1,4,0,8,10,19,11,1,22176.719608
20191,1123000675,315,98,217,17,173,61,31,17,16,5,33,30,15,6,9,12,140,31,16,11,7,7731.02447436
20191,1123000677,4,2,2,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,2,0,0,521.072800202
20191,1123000678,27,17,10,0,0,4,4,14,5,0,0,0,3,10,4,0,0,4,1,4,1,1902.95409476
20191,1123000679,20,10,10,0,6,7,3,3,1,0,1,4,2,2,1,0,5,3,1,1,0,3943.56302881
20191,1123000680,3,2,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,903.699622706
20191,1123000681,70,32,38,0,16,24,7,17,6,0,6,12,3,8,3,0,10,12,4,9,3,5436.58843236
20191,1123000682,13,9,4,0,0,4,2,5,2,0,0,3,1,3,2,0,0,1,1,2,0,5662.97446008
20191,1123000685,6,4,2,0,2,0,3,0,1,0,1,0,3,0,0,0,1,0,0,0,1,1970.57507247
20191,1123000687,52,22,30,0,18,18,8,3,5,0,6,7,4,2,3,0,12,11,4,1,2,1014.88909268
20191,1123000688,13,1,12,0,0,0,2,7,4,0,0,0,0,0,1,0,0,0,2,7,3,1383.17360385
20191,1123000689,17,10,7,0,4,10,2,0,1,0,1,7,1,0,1,0,3,3,1,0,0,3315.67715596
20191,1123000692,5,2,3,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,2,1,0,4347.51199684
20191,1123000693,10,6,4,0,1,2,0,3,4,0,1,1,0,2,2,0,0,1,0,1,2,1490.47639101
20191,1123000695,8,6,2,1,0,2,3,1,1,1,0,2,2,0,1,0,0,0,1,1,0,1538.9729866
20191,1123000696,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1104.57614292
20191,1123000697,30,20,10,0,4,9,7,6,4,0,3,8,3,4,2,0,1,1,4,2,2,3301.47939503
20191,1123000700,10,5,5,0,3,5,1,1,0,0,1,2,1,1,0,0,2,3,0,0,0,1247.08921997
20191,1123000701,10,6,4,0,4,4,2,0,0,0,1,4,1,0,0,0,3,0,1,0,0,942.636496903
20191,1123000703,16,12,4,0,5,3,5,2,1,0,3,3,3,2,1,0,2,0,2,0,0,7265.07941009
20191,1123000704,7,5,2,0,0,1,2,3,1,0,0,1,1,2,1,0,0,0,1,1,0,3082.5145774
20191,1123000705,5,3,2,0,0,1,4,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1596.74293671
20191,1123000707,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,11145.9383493
20191,1123000708,26,18,8,0,1,7,12,3,3,0,1,4,9,1,3,0,0,3,3,2,0,1708.26545095
20191,1123000710,4,3,1,0,0,1,0,2,1,0,0,0,0,2,1,0,0,1,0,0,0,2036.58428895
20191,1123000712,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1580.42599393
20191,1123000714,5,4,1,0,0,0,3,1,1,0,0,0,3,0,1,0,0,0,0,1,0,3931.34369027
20191,1123000715,15,3,12,0,1,3,6,5,0,0,0,2,0,1,0,0,1,1,6,4,0,1539.3655359
20191,1123000716,3,3,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1281.76007176
20191,1123000717,22,14,8,0,3,1,7,11,0,0,0,0,4,10,0,0,3,1,3,1,0,2914.74706095
20191,1123000719,100,77,23,0,7,20,24,26,23,0,2,15,19,22,19,0,5,5,5,4,4,1984.39986253
20191,1123000720,99,52,47,3,13,23,27,14,19,1,3,14,15,6,13,2,10,9,12,8,6,8968.58069041
20191,1123000721,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1360.06184532
20191,1123000722,3,1,2,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,792.849162549
20191,1123000724,13,8,5,0,2,2,8,1,0,0,0,2,5,1,0,0,2,0,3,0,0,955.715533837
20191,1123000725,12,8,4,0,0,2,2,3,5,0,0,2,0,2,4,0,0,0,2,1,1,770.437710314
20191,1123000727,59,10,49,0,8,10,14,18,9,0,1,3,2,3,1,0,7,7,12,15,8,5519.61595065
20191,1123000728,39,18,21,1,3,12,12,6,5,0,2,7,5,2,2,1,1,5,7,4,3,2847.02821333
20191,1123000732,7,1,6,0,1,1,3,1,1,0,0,0,1,0,0,0,1,1,2,1,1,2573.09926262
20191,1123000733,88,49,39,0,10,9,24,21,24,0,5,6,13,12,13,0,5,3,11,9,11,5735.67251126
20191,1123000734,8,3,5,0,2,2,0,2,2,0,1,2,0,0,0,0,1,0,0,2,2,2058.93791616
20191,1123000736,143,92,51,0,30,42,27,28,16,0,12,33,13,23,11,0,18,9,14,5,5,9188.41281174
20191,1123000737,108,44,64,0,20,19,26,31,12,0,10,11,10,9,4,0,10,8,16,22,8,5914.93846871
20191,1123000738,244,178,66,0,10,15,18,46,155,0,7,6,13,31,121,0,3,9,5,15,34,3820.80092312
20191,1123000739,81,50,31,0,8,19,20,20,14,0,4,12,13,11,10,0,4,7,7,9,4,8825.02822343
20191,1123000740,32,22,10,0,6,9,6,7,4,0,3,7,5,3,4,0,3,2,1,4,0,3158.56877521
20191,1123000741,7,6,1,0,0,5,2,0,0,0,0,4,2,0,0,0,0,1,0,0,0,2262.5996034
20191,1123000746,103,50,53,0,38,34,14,15,2,0,16,21,7,5,1,0,22,13,7,10,1,3797.5155461
20191,1123000747,46,16,30,0,2,5,7,17,15,0,2,3,4,3,4,0,0,2,3,14,11,4229.15002906
20191,1123000749,264,168,96,0,56,98,38,26,46,0,33,59,21,14,41,0,23,39,17,12,5,4240.11981196
20191,1123000750,4,2,2,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,1,1467.73517561
20191,1123000751,152,69,83,0,47,51,22,22,10,0,11,24,15,11,8,0,36,27,7,11,2,4006.09273558
20191,1123000752,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,4238.20101213
20191,1123000753,6,3,3,0,0,1,0,1,4,0,0,1,0,0,2,0,0,0,0,1,2,3640.99294239
20191,1123000754,7,4,3,0,1,1,1,3,1,0,0,1,0,2,1,0,1,0,1,1,0,3635.66513278
