STDR_YYQU_CD,SUD_CD,TOT_WRC_POPLTN_CO,ML_WRC_POPLTN_CO,FML_WRC_POPLTN_CO,AGRDE_10_WRC_POPLTN_CO,AGRDE_20_WRC_POPLTN_CO,AGRDE_30_WRC_POPLTN_CO,AGRDE_40_WRC_POPLTN_CO,AGRDE_50_WRC_POPLTN_CO,AGRDE_60_ABOVE_WRC_POPLTN_CO,MAG_10_WRC_POPLTN_CO,MAG_20_WRC_POPLTN_CO,MAG_30_WRC_POPLTN_CO,MAG_40_WRC_POPLTN_CO,MAG_50_WRC_POPLTN_CO,MAG_60_ABOVE_WRC_POPLTN_CO,FAG_10_WRC_POPLTN_CO,FAG_20_WRC_POPLTN_CO,FAG_30_WRC_POPLTN_CO,FAG_40_WRC_POPLTN_CO,FAG_50_WRC_POPLTN_CO,FAG_60_ABOVE_WRC_POPLTN_CO,RELM_AR
20233,1123002605,34,29,5,0,5,6,7,10,6,0,3,4,6,10,6,0,2,2,1,0,0,13237.1194942
20233,1123002606,4,2,2,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1,0,0,1,4138.75667684
20233,1123002607,91,44,47,0,10,18,31,25,7,0,3,17,10,8,6,0,7,1,21,17,1,3940.03439716
20233,1123002608,5,2,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,7654.08675125
20233,1123002616,60,16,44,0,7,2,10,10,31,0,0,0,2,5,9,0,7,2,8,5,22,9243.73748842
20233,1123002618,11,5,6,0,2,2,1,0,6,0,0,1,0,0,4,0,2,1,1,0,2,6978.0957187
20233,1123002621,17,10,7,0,1,4,5,4,3,0,1,2,3,2,2,0,0,2,2,2,1,3854.78339284
20233,1123002622,207,117,90,3,56,37,45,44,22,2,26,23,30,23,13,1,30,14,15,21,9,2178.13917658
20233,1123002623,14,8,6,0,0,2,1,5,6,0,0,0,0,4,4,0,0,2,1,1,2,5821.58192479
20233,1123002627,4,3,1,0,1,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3243.50498842
20233,1123002628,120,68,52,0,14,22,18,33,33,0,10,9,8,17,24,0,4,13,10,16,9,14535.9802083
20233,1123002629,80,28,52,0,5,14,17,27,17,0,3,5,8,6,6,0,2,9,9,21,11,3361.02961059
20233,1123002631,21,8,13,0,7,5,2,6,1,0,2,2,0,3,1,0,5,3,2,3,0,9423.44799531
20233,1123002633,237,141,96,0,12,26,41,58,100,0,7,17,19,35,63,0,5,9,22,23,37,10295.3038033
20233,1123002634,3,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,4481.7189554
20233,1123002635,14,3,11,0,0,1,5,4,4,0,0,0,2,0,1,0,0,1,3,4,3,2678.94766554
20233,1123002636,5,3,2,0,1,0,2,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1044.62139714
20233,1123002638,8,3,5,0,0,1,2,2,3,0,0,0,1,0,2,0,0,1,1,2,1,3139.23114956
20233,1123002639,37,8,29,0,3,8,8,8,10,0,0,0,0,2,6,0,3,8,8,6,4,5673.18015791
20233,1123002640,216,125,91,0,22,19,29,58,88,0,11,14,13,27,60,0,11,5,16,31,28,7504.99769694
20233,1123002641,4,2,2,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,1893.06739058
20233,1123002643,15,3,12,0,4,3,1,3,4,0,0,0,0,0,3,0,4,3,1,3,1,5369.47236959
20233,1123002644,6,3,3,0,1,1,0,2,2,0,0,1,0,2,0,0,1,0,0,0,2,1270.4937998
20233,1123002645,10,3,7,0,1,3,2,3,1,0,0,0,0,2,1,0,1,3,2,1,0,5111.00326465
20233,1123002647,11,8,3,0,0,1,6,2,2,0,0,1,5,1,1,0,0,0,1,1,1,1792.53377292
20233,1123002650,54,35,19,0,3,15,6,12,18,0,1,11,3,6,14,0,2,4,3,6,4,3281.86765659
20233,1123002651,353,87,266,0,96,98,86,56,17,0,12,25,19,18,13,0,84,73,67,38,4,6172.00839944
20233,1123002654,3,2,1,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3893.0683886
20233,1123002660,26,20,6,1,0,2,16,5,2,1,0,0,13,4,2,0,0,2,3,1,0,4042.42087228
20233,1123002662,8,4,4,0,0,0,3,4,1,0,0,0,2,1,1,0,0,0,1,3,0,1085.16450444
20233,1123002669,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,934.769917878
20233,1123002674,23,11,12,0,2,2,6,5,8,0,1,1,3,1,5,0,1,1,3,4,3,4746.99512161
20233,1123002677,6,4,2,0,1,2,1,1,1,0,0,2,1,0,1,0,1,0,0,1,0,719.96882156
20233,1123002683,22,18,4,0,0,5,8,9,0,0,0,2,7,9,0,0,0,3,1,0,0,781.21546642
20233,1123002684,3,1,2,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1603.46469515
20233,1123002690,4,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2896.75745726
20233,1123002692,10,0,10,0,0,3,3,4,0,0,0,0,0,0,0,0,0,3,3,4,0,1233.39585641
20233,1123002697,4,2,2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,2,0,1989.42465704
20233,1123002699,10,9,1,0,1,5,2,1,1,0,1,4,2,1,1,0,0,1,0,0,0,926.081338484
20233,1123002701,5,4,1,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,1,0,0,778.779638929
20233,1123002706,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1445.25842996
20233,1123002707,47,42,5,0,0,1,10,5,31,0,0,1,5,5,31,0,0,0,5,0,0,10946.0681679
20233,1123002708,6,2,4,0,0,2,3,0,1,0,0,0,2,0,0,0,0,2,1,0,1,4176.15077947
20233,1123002713,3,1,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,9693.84098584
20233,1123002714,43,27,16,0,8,8,15,5,7,0,5,3,8,4,7,0,3,5,7,1,0,4680.70346453
20233,1123002715,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1253.9989814
20233,1123002717,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2431.05873191
20233,1123002719,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,975.571989327
20233,1123002723,55,33,22,0,8,11,21,11,4,0,4,4,14,8,3,0,4,7,7,3,1,6040.37530546
20233,1123002725,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3743.19124982
20233,1123002729,4,1,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,1,2279.12340816
20233,1123002733,16,13,3,0,1,4,5,6,0,0,0,4,4,5,0,0,1,0,1,1,0,5199.83648477
20233,1123002734,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1502.51419786
20233,1123002736,6,5,1,0,1,0,3,2,0,0,0,0,3,2,0,0,1,0,0,0,0,2096.69549657
20233,1123002738,19,11,8,0,2,9,5,3,0,0,1,7,1,2,0,0,1,2,4,1,0,5995.60777454
20233,1123002742,6,5,1,0,0,1,1,3,1,0,0,0,1,3,1,0,0,1,0,0,0,5582.61413012
20233,1123002746,6,4,2,0,3,1,1,1,0,0,3,0,0,1,0,0,0,1,1,0,0,574.036106706
20233,1123002749,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,787.454644106
20233,1123002751,19,7,12,0,8,8,2,1,0,0,2,4,1,0,0,0,6,4,1,1,0,4083.93505586
20233,1123002755,249,59,190,1,30,20,16,43,139,1,6,10,9,5,28,0,24,10,7,38,111,7310.33141785
20233,1123002756,11,4,7,0,1,0,3,6,1,0,0,0,2,2,0,0,1,0,1,4,1,6327.95327245
20233,1123002757,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5494.58312936
20233,1123002761,13,8,5,0,3,3,4,1,2,0,3,0,3,0,2,0,0,3,1,1,0,3105.93828489
20233,1123002766,18,3,15,0,5,5,3,3,2,0,0,1,2,0,0,0,5,4,1,3,2,7574.87214461
20233,1123002767,8,8,0,0,1,2,2,3,0,0,1,2,2,3,0,0,0,0,0,0,0,4733.72402152
20233,1123002769,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2698.34449133
20233,1123002774,7,5,2,0,0,0,2,3,2,0,0,0,0,3,2,0,0,0,2,0,0,2959.69723667
20233,1123002776,802,598,204,0,138,382,114,113,55,0,87,323,78,80,30,0,51,59,36,33,25,5416.71290985
20233,1123002781,10,1,9,0,0,1,1,6,2,0,0,0,0,1,0,0,0,1,1,5,2,5162.70193978
20233,1123002784,19,8,11,0,1,6,7,4,1,0,1,4,2,1,0,0,0,2,5,3,1,2008.60643332
20233,1123002785,36,12,24,0,7,10,6,13,0,0,2,1,2,7,0,0,5,9,4,6,0,18019.1780333
20233,1123002786,6,2,4,0,1,0,2,3,0,0,0,0,1,1,0,0,1,0,1,2,0,4069.79125929
20233,1123002791,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4494.47104337
20233,1123002792,9,4,5,0,1,3,1,4,0,0,0,0,1,3,0,0,1,3,0,1,0,2008.5003708
20233,1123002794,3,2,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1972.92056067
20233,1123002797,114,27,87,0,21,25,25,23,20,0,9,8,3,3,4,0,12,17,22,20,16,13109.7705542
20233,1123002807,30,12,18,0,1,16,7,5,1,0,1,5,2,3,1,0,0,11,5,2,0,18763.0717535
20233,1123002811,5,4,1,0,1,1,1,2,0,0,1,1,0,2,0,0,0,0,1,0,0,823.418927319
20233,1123002814,14,6,8,0,1,4,2,3,4,0,0,3,0,0,3,0,1,1,2,3,1,6168.85521255
20233,1123002823,13,9,4,0,0,1,11,1,0,0,0,1,8,0,0,0,0,0,3,1,0,1481.26778293
20233,1123002827,5,4,1,0,0,1,1,1,2,0,0,1,1,1,1,0,0,0,0,0,1,1070.50199421
20233,1123002829,15,12,3,0,0,2,3,7,3,0,0,2,3,6,1,0,0,0,0,1,2,4181.02332029
20233,1123002831,3,1,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,5406.19270289
20233,1123002832,36,3,33,0,2,7,17,8,2,0,0,0,2,1,0,0,2,7,15,7,2,16011.9000326
20233,1123002833,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4835.77166826
20233,1123002834,386,244,142,0,45,106,101,105,29,0,9,48,76,87,24,0,36,58,25,18,5,145231.340463
20233,1123002839,433,279,154,1,101,179,87,46,19,1,44,116,66,39,13,0,57,63,21,7,6,86929.4344295
20233,1123002840,783,366,417,1,238,302,113,86,43,0,79,128,68,55,36,1,159,174,45,31,7,204928.740361
20233,1123002845,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1857.92952282
20233,1123002847,2,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1332.09506987
20233,1123002848,4,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2581.0345929
20233,1123002851,46,40,6,0,0,2,1,9,34,0,0,0,0,6,34,0,0,2,1,3,0,1452.37187066
20233,1123002865,4,1,3,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,5373.72049496
20233,1123002868,260,121,139,0,37,62,57,70,34,0,9,21,32,33,26,0,28,41,25,37,8,1510.91950751
20233,1123002876,47,26,21,1,5,18,15,6,2,1,3,10,9,3,0,0,2,8,6,3,2,15017.9680694
20233,1123002877,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1607.11077524
20233,1123002880,4,4,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6573.82251752
20233,1123002883,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1318.55705442
20233,1123002886,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2935.76638306
20233,1123002891,17,7,10,0,3,2,7,5,0,0,0,2,2,3,0,0,3,0,5,2,0,9962.6035372
20233,1123002895,14,7,7,0,0,2,3,4,5,0,0,2,1,1,3,0,0,0,2,3,2,4137.9390375
20233,1123002896,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3959.52459558
20233,1123002898,28,6,22,0,6,10,5,5,2,0,2,1,1,1,1,0,4,9,4,4,1,6010.32442575
20233,1123002899,4,4,0,0,2,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,3200.76256493
20233,1123002900,25,18,7,0,0,6,9,7,3,0,0,5,5,6,2,0,0,1,4,1,1,13063.948137
20233,1123002901,13,9,4,0,1,0,1,5,6,0,0,0,0,5,4,0,1,0,1,0,2,3447.72831246
20233,1123002903,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4492.04775526
20233,1123002905,10,9,1,0,5,2,0,0,3,0,4,2,0,0,3,0,1,0,0,0,0,5201.55250318
20233,1123002906,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1563.78613036
20233,1123002907,5,2,3,0,0,0,2,1,2,0,0,0,1,0,1,0,0,0,1,1,1,4459.29513123
20233,1123002908,5,0,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,2,2,0,1661.85417865
20233,1123002911,6,0,6,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,4,1,1,3750.41693968
20233,1123002914,6,2,4,0,1,1,1,2,1,0,0,0,1,1,0,0,1,1,0,1,1,4604.29294001
20233,1123002915,13,5,8,0,1,2,4,1,5,0,0,2,2,0,1,0,1,0,2,1,4,4925.59184714
20233,1123002916,4,1,3,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,2,1,0,4142.42363309
20233,1123002917,4,3,1,0,0,1,0,2,1,0,0,1,0,1,1,0,0,0,0,1,0,603.027519223
20233,1123002918,9,0,9,0,3,3,1,0,2,0,0,0,0,0,0,0,3,3,1,0,2,1004.19322794
20233,1123002919,91,14,77,0,6,25,33,22,5,0,1,4,4,1,4,0,5,21,29,21,1,17689.5856703
20233,1123002920,5,4,1,0,0,0,0,2,3,0,0,0,0,2,2,0,0,0,0,0,1,2780.02974491
20233,1123002923,6,2,4,0,1,0,2,2,1,0,0,0,0,2,0,0,1,0,2,0,1,4296.91466037
20233,1123002924,15,6,9,0,2,8,2,0,3,0,0,4,1,0,1,0,2,4,1,0,2,3736.83245655
20233,1123002925,5,1,4,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,2422.05723758
20233,1123002926,22,9,13,0,4,6,4,3,5,0,4,1,1,1,2,0,0,5,3,2,3,1926.12998818
20233,1123002928,7,3,4,0,3,2,1,1,0,0,0,1,1,1,0,0,3,1,0,0,0,5427.73148192
20233,1123002929,17,11,6,0,0,6,5,2,4,0,0,4,5,1,1,0,0,2,0,1,3,6990.87268715
20233,1123002931,3,2,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2471.75163454
20233,1123002937,52,42,10,0,1,9,20,11,11,0,1,7,16,8,10,0,0,2,4,3,1,34094.480476
20233,1123002938,15,6,9,0,8,2,5,0,0,0,1,1,4,0,0,0,7,1,1,0,0,68381.0030704
20233,1123002941,8,7,1,0,0,1,2,2,3,0,0,1,2,2,2,0,0,0,0,0,1,2186.89832288
20233,1123002942,16,9,7,1,1,5,2,3,4,0,0,3,1,2,3,1,1,2,1,1,1,8655.7840371
20233,1123002943,34,17,17,0,5,9,9,5,6,0,3,5,3,3,3,0,2,4,6,2,3,11806.3933984
20233,1123002946,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2280.66381413
20233,1123002949,7,6,1,0,0,0,2,5,0,0,0,0,2,4,0,0,0,0,0,1,0,1173.42272159
20233,1123002951,15,9,6,0,1,1,4,3,6,0,1,1,3,0,4,0,0,0,1,3,2,3091.96541572
20233,1123002952,3,2,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3942.64469453
20233,1123002953,5,3,2,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,4089.65904967
20233,1123002954,20,9,11,0,6,8,2,1,3,0,1,4,1,0,3,0,5,4,1,1,0,5493.46665185
20233,1123002956,4,4,0,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,0,22550.5034436
20233,1123002959,7,6,1,0,0,0,3,2,2,0,0,0,3,1,2,0,0,0,0,1,0,1461.94013885
20233,1123002960,3,1,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2876.59289452
20233,1123002964,20,17,3,0,0,3,2,6,9,0,0,2,2,4,9,0,0,1,0,2,0,10333.6074492
20233,1123002965,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1421.04892608
20233,1123002966,27,15,12,0,6,2,4,6,9,0,2,2,2,2,7,0,4,0,2,4,2,3956.03477432
20233,1123002967,84,54,30,0,14,8,28,25,9,0,8,6,15,17,8,0,6,2,13,8,1,13051.1044731
20233,1123002968,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,6251.95843482
20233,1123002974,319,252,67,0,20,58,110,115,16,0,10,50,85,96,11,0,10,8,25,19,5,4514.14451559
20233,1123002982,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5860.91184551
20233,1123002985,230,126,104,0,26,57,60,49,38,0,11,36,41,30,8,0,15,21,19,19,30,1232.6863747
20233,1123002986,5,4,1,0,0,0,2,1,2,0,0,0,2,0,2,0,0,0,0,1,0,7121.21524291
20233,1123002990,47,33,14,0,7,4,12,14,10,0,5,4,6,9,9,0,2,0,6,5,1,12047.0287981
20233,1123002991,37,23,14,0,3,5,7,8,14,0,2,2,3,4,12,0,1,3,4,4,2,5781.13744145
20233,1123002993,4,4,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,6875.16128071
20233,1123002995,5,1,4,0,2,2,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1339.17571596
20233,1123002996,92,27,65,0,10,15,14,5,48,0,3,6,3,2,13,0,7,9,11,3,35,7871.0655319
20233,1123002998,3,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2231.43201635
20233,1123002999,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1162.60106867
20233,1123003009,35,17,18,1,3,9,14,7,1,0,2,1,8,5,1,1,1,8,6,2,0,5556.41635339
20233,1123003012,8,5,3,0,1,2,2,2,1,0,0,0,2,2,1,0,1,2,0,0,0,1218.34512365
20233,1123003014,3,2,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1182.30404241
20233,1123003018,12,11,1,0,0,2,1,5,4,0,0,2,0,5,4,0,0,0,1,0,0,8835.50062464
20233,1123003020,14,8,6,0,3,3,4,3,1,0,3,2,2,1,0,0,0,1,2,2,1,7216.11136233
20233,1123003022,2,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1677.00612323
20233,1123003023,39,7,32,0,5,11,9,9,5,0,1,0,2,2,2,0,4,11,7,7,3,2959.45200321
20233,1123003024,17,2,15,0,0,5,5,4,3,0,0,0,0,0,2,0,0,5,5,4,1,1400.23542553
20233,1123003025,4,3,1,0,0,2,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,3303.94673515
20233,1123003029,5,4,1,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,1,0,4524.61911672
20233,1123003032,115,63,52,2,22,34,19,28,10,0,2,14,13,25,9,2,20,20,6,3,1,12058.3743236
20233,1123003034,5,1,4,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,3,0,2565.69065106
20233,1123003037,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3638.95708217
20233,1123003038,9,4,5,0,0,1,1,3,4,0,0,1,0,2,1,0,0,0,1,1,3,3698.24780991
20233,1123003044,3,3,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3574.12178366
20233,1123003046,3,2,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,3867.1605798
20233,1123003052,31,7,24,0,3,0,1,7,20,0,1,0,1,2,3,0,2,0,0,5,17,3927.52294582
20233,1123003057,10,6,4,0,1,0,2,3,4,0,1,0,1,1,3,0,0,0,1,2,1,3167.75738429
20233,1123003059,5,4,1,0,0,2,0,1,2,0,0,2,0,0,2,0,0,0,0,1,0,1313.90936941
20233,1123003060,16,12,4,0,1,1,4,8,2,0,0,1,3,6,2,0,1,0,1,2,0,3224.03133839
20233,1123003061,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3218.04294109
20233,1123003063,13,6,7,0,5,2,2,1,3,0,1,1,1,1,2,0,4,1,1,0,1,9640.84880546
20233,1123003065,3,2,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3022.13577466
20233,1123003066,17,3,14,0,0,7,3,6,1,0,0,1,0,2,0,0,0,6,3,4,1,1166.57534
20233,1123003067,18,1,17,0,3,5,3,4,3,0,0,0,0,0,1,0,3,5,3,4,2,1538.43611938
20233,1123003068,7,7,0,0,0,0,2,4,1,0,0,0,2,4,1,0,0,0,0,0,0,4541.00568846
20233,1123003069,3,2,1,0,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1889.17113346
20233,1123003070,16,8,8,0,0,1,2,2,11,0,0,1,1,1,5,0,0,0,1,1,6,11129.0370473
20233,1123003078,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1068.36855711
20233,1123003082,105,41,64,0,8,31,37,23,6,0,2,8,12,15,4,0,6,23,25,8,2,2342.93071185
20233,1123003094,186,107,79,0,22,45,48,46,25,0,10,21,23,29,24,0,12,24,25,17,1,5618.47306291
20233,1123003100,18,2,16,0,5,4,6,1,2,0,0,0,0,1,1,0,5,4,6,0,1,7604.23128972
20233,1123003105,39,18,21,0,9,10,9,9,2,0,3,3,5,5,2,0,6,7,4,4,0,3015.93063789
20233,1123003107,678,421,257,5,58,126,204,175,110,3,26,61,117,113,101,2,32,65,87,62,9,4626.95567548
20233,1123003118,4,3,1,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,1,0,4249.76234106
20233,1123003119,50,39,11,0,3,20,18,1,8,0,2,17,11,1,8,0,1,3,7,0,0,12868.6711485
20233,1123003120,25,15,10,0,1,2,7,13,2,0,1,2,6,6,0,0,0,0,1,7,2,11398.4598182
20233,1123003122,10,1,9,0,3,2,1,2,2,0,0,0,0,0,1,0,3,2,1,2,1,3272.18602586
20233,1123003124,185,82,103,0,26,43,43,59,14,0,13,15,9,35,10,0,13,28,34,24,4,19358.6191889
20233,1123003128,9,3,6,0,2,5,0,1,1,0,0,2,0,0,1,0,2,3,0,1,0,12928.1814159
20233,1123003129,22,17,5,0,2,5,8,6,1,0,2,3,7,4,1,0,0,2,1,2,0,4091.84871842
20233,1123003130,4,3,1,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,1,1471.64044485
20233,1123003131,4,2,2,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,1,1,0,3349.4808711
20233,1123003136,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,884.504306945
20233,1123003137,314,221,93,0,24,118,122,50,0,0,13,77,91,40,0,0,11,41,31,10,0,27614.2424638
20233,1123003138,18,7,11,0,0,0,6,9,3,0,0,0,3,2,2,0,0,0,3,7,1,8513.5283851
20233,1123003139,34,11,23,0,4,11,5,14,0,0,0,2,2,7,0,0,4,9,3,7,0,15038.7415062
20233,1123003144,5,3,2,0,0,0,0,3,2,0,0,0,0,1,2,0,0,0,0,2,0,1993.21277869
20233,1123003146,19,16,3,0,5,2,1,7,4,0,5,2,0,5,4,0,0,0,1,2,0,2252.1967799
20233,1123003147,67,10,57,0,8,15,18,22,4,0,1,2,0,3,4,0,7,13,18,19,0,17303.1775195
20233,1123003148,2,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3128.59616429
20233,1123003150,297,225,72,1,6,12,9,21,248,1,2,7,1,12,202,0,4,5,8,9,46,5558.46557363
20233,1123003151,2,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1743.12974971
20233,1123003153,19,3,16,0,0,6,4,7,2,0,0,1,1,0,1,0,0,5,3,7,1,2316.69666325
20233,1123003154,3,3,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,6281.24073051
20233,1123003155,20,11,9,0,1,0,3,11,5,0,1,0,2,4,4,0,0,0,1,7,1,3363.2077305
20233,1123003156,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1373.31387675
20233,1123003158,18,16,2,0,0,3,5,4,6,0,0,3,4,4,5,0,0,0,1,0,1,8970.64619539
20233,1123003159,63,51,12,0,7,17,23,13,3,0,4,13,19,12,3,0,3,4,4,1,0,5480.83401
20233,1123003161,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,23579.4917903
20233,1123003166,3,1,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,3247.92058127
20233,1123003171,53,15,38,0,6,15,14,17,1,0,1,3,4,7,0,0,5,12,10,10,1,13633.9854419
20233,1123003175,8,7,1,0,0,1,2,2,3,0,0,1,2,2,2,0,0,0,0,0,1,9316.32131498
20233,1123003181,6,5,1,0,0,2,0,3,1,0,0,2,0,2,1,0,0,0,0,1,0,3407.7166487
20233,1123003182,3,2,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2931.7594135
20233,1123003184,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1837.34800783
20233,1123003186,55,37,18,0,3,14,19,19,0,0,1,7,11,18,0,0,2,7,8,1,0,1775.20415458
20233,1123003187,4,3,1,0,0,1,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,2689.88167951
20233,1123003192,4,4,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,3395.39822332
20233,1123003194,5,4,1,0,1,0,3,1,0,0,1,0,2,1,0,0,0,0,1,0,0,3940.78552013
20233,1123003195,7,4,3,0,0,0,1,5,1,0,0,0,1,3,0,0,0,0,0,2,1,2096.1240028
20233,1123003198,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1773.35958788
20233,1123003199,13,8,5,0,1,5,3,3,1,0,1,2,1,3,1,0,0,3,2,0,0,11968.2079724
20233,1123003200,5,2,3,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,2,0,1,3125.45551703
20233,1123003201,126,50,76,0,22,34,37,19,14,0,2,11,15,10,12,0,20,23,22,9,2,3733.1613408
20233,1123003202,6,5,1,0,0,2,3,1,0,0,0,2,2,1,0,0,0,0,1,0,0,11987.7122254
20233,1123003204,4,4,0,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,0,0,3210.21328573
20233,1123003208,3,2,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3851.541978
20233,1123003210,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4020.53359944
